Date,Country,Series,Value
1930-07-01,SE,Levels,-2.818769961
1930-07-01,US,Detrended,-0.07
1930-07-01,US,Levels,-4.581529889
1930-07-01,ZA,Detrended,-0.05
1930-07-01,ZA,Levels,-2.604553158
1930-10-01,AU,Detrended,-0.14
1930-10-01,AU,Levels,-6.38649422
1930-10-01,BE,Detrended,-0.14
1930-10-01,BE,Levels,-3.762270583
1930-10-01,CA,Detrended,-0.09
1930-10-01,CA,Levels,-4.897480836
1930-10-01,CH,Detrended,-0.08
1930-10-01,CH,Levels,-3.307599437
1930-10-01,GB,Detrended,-0.08
1930-10-01,GB,Levels,-3.094765713
1930-10-01,NZ,Detrended,-0.08
1930-10-01,NZ,Levels,-4.542701052
1930-10-01,SE,Detrended,-0.06
1930-10-01,SE,Levels,-2.962454106
1930-10-01,US,Detrended,-0.09
1930-10-01,US,Levels,-5.591808367
1930-10-01,ZA,Detrended,-0.07
1930-10-01,ZA,Levels,-2.953239573
1931-01-01,AU,Detrended,-0.14
1931-01-01,AU,Levels,-6.958883677
1931-01-01,BE,Detrended,-0.2
1931-01-01,BE,Levels,-5.128988563
1931-01-01,CA,Detrended,-0.11
1931-01-01,CA,Levels,-6.030063081
1931-01-01,CH,Detrended,-0.06
1931-01-01,CH,Levels,-4.025215011
1931-01-01,GB,Detrended,-0.09
1931-01-01,GB,Levels,-3.325381283
1931-01-01,NZ,Detrended,-0.1
1931-01-01,NZ,Levels,-5.348312236
1931-01-01,SE,Detrended,-0.07
1931-01-01,SE,Levels,-3.033669385
1931-01-01,US,Detrended,-0.11
1931-01-01,US,Levels,-6.565209062
1931-01-01,ZA,Detrended,-0.07
1931-01-01,ZA,Levels,-3.262355465
1931-04-01,AU,Detrended,-0.18
1931-04-01,AU,Levels,-7.284515585
1931-04-01,BE,Detrended,-0.23
1931-04-01,BE,Levels,-6.286421206
1931-04-01,CA,Detrended,-0.13
1931-04-01,CA,Levels,-7.010680476
1931-04-01,CH,Detrended,-0.08
1931-04-01,CH,Levels,-4.718107115
1931-04-01,CL,Detrended,-0.2
1931-04-01,GB,Detrended,-0.04
1931-04-01,GB,Levels,-3.464532532
1931-04-01,NZ,Detrended,-0.11
1931-04-01,NZ,Levels,-6.056198522
1931-04-01,SE,Detrended,-0.07
1931-04-01,SE,Levels,-3.035105923
1931-04-01,US,Detrended,-0.13
1931-04-01,US,Levels,-7.422803517
1931-04-01,ZA,Detrended,-0.09
1931-04-01,ZA,Levels,-3.514124581
1931-07-01,AU,Detrended,-0.22
1931-07-01,AU,Levels,-7.337543925
1931-07-01,BE,Detrended,-0.27
1931-07-01,BE,Levels,-7.180678946
1931-07-01,CA,Detrended,-0.17
1931-07-01,CA,Levels,-7.75737378
1931-07-01,CH,Detrended,-0.12
1931-07-01,CH,Levels,-5.342878498
1931-07-01,CL,Detrended,-0.2
1931-07-01,GB,Detrended,-0.13
1931-07-01,GB,Levels,-3.515966644
1931-07-01,NZ,Detrended,-0.15
1931-07-01,NZ,Levels,-6.610653841
1931-07-01,SE,Detrended,-0.09
1931-07-01,SE,Levels,-2.969605021
1931-07-01,US,Detrended,-0.22
1931-07-01,US,Levels,-8.094534154
1931-07-01,ZA,Detrended,-0.1
1931-07-01,ZA,Levels,-3.687702722
1931-10-01,AU,Detrended,-0.22
1931-10-01,AU,Levels,-7.12642043
1931-10-01,BE,Detrended,-0.31
1931-10-01,BE,Levels,-7.769152676
1931-10-01,CA,Detrended,-0.23
1931-10-01,CA,Levels,-8.215903039
1931-10-01,CH,Detrended,-0.14
1931-10-01,CH,Levels,-5.857262375
1931-10-01,CL,Detrended,-0.2
1931-10-01,GB,Detrended,-0.15
1931-10-01,GB,Levels,-3.478402946
1931-10-01,NZ,Detrended,-0.15
1931-10-01,NZ,Levels,-6.973188766
1931-10-01,SE,Detrended,-0.06
1931-10-01,SE,Levels,-2.846466815
1931-10-01,US,Detrended,-0.2
1931-10-01,US,Levels,-8.530815453
1931-10-01,ZA,Detrended,-0.04
1931-10-01,ZA,Levels,-3.771501104
1932-01-01,AU,Detrended,-0.12
1932-01-01,AU,Levels,-6.697332226
1932-01-01,BE,Detrended,-0.34
1932-01-01,BE,Levels,-8.034862956
1932-01-01,CA,Detrended,-0.25
1932-01-01,CA,Levels,-8.360504026
1932-01-01,CH,Detrended,-0.12
1932-01-01,CH,Levels,-6.22395586
1932-01-01,CL,Detrended,-0.35
1932-01-01,GB,Detrended,-0.09
1932-01-01,GB,Levels,-3.369124127
1932-01-01,NZ,Detrended,-0.14
1932-01-01,NZ,Levels,-7.130053678
1932-01-01,SE,Detrended,-0.05
1932-01-01,SE,Levels,-2.682332512
1932-01-01,US,Detrended,-0.19
1932-01-01,US,Levels,-8.691648337
1932-01-01,ZA,Detrended,-0.05
1932-01-01,ZA,Levels,-3.761828684
1932-04-01,AU,Detrended,-0.14
1932-04-01,AU,Levels,-6.102125115
1932-04-01,BE,Detrended,-0.35
1932-04-01,BE,Levels,-7.992393319
1932-04-01,CA,Detrended,-0.21
1932-04-01,CA,Levels,-8.192250687
1932-04-01,CH,Detrended,-0.12
1932-04-01,CH,Levels,-6.415222906
1932-04-01,CL,Detrended,-0.2
1932-04-01,GB,Detrended,-0.04
1932-04-01,GB,Levels,-3.207484141
1932-04-01,NZ,Detrended,-0.18
1932-04-01,NZ,Levels,-7.075670183
1932-04-01,SE,Detrended,-0.04
1932-04-01,SE,Levels,-2.490378701
1932-04-01,US,Detrended,-0.22
1932-04-01,US,Levels,-8.549657537
1932-04-01,ZA,Detrended,-0.07
1932-04-01,ZA,Levels,-3.655221891
1932-07-01,AU,Detrended,-0.09
1932-07-01,AU,Levels,-5.402594453
1932-07-01,BE,Detrended,-0.36
1932-07-01,BE,Levels,-7.685233637
1932-07-01,CA,Detrended,-0.21
1932-07-01,CA,Levels,-7.737148523
1932-07-01,CH,Detrended,-0.17
1932-07-01,CH,Levels,-6.418117719
1932-07-01,CL,Detrended,-0.14
1932-07-01,GB,Detrended,-0.11
1932-07-01,GB,Levels,-2.996962477
1932-07-01,NZ,Detrended,-0.17
1932-07-01,NZ,Levels,-6.794321782
1932-07-01,SE,Detrended,-0.04
1932-07-01,SE,Levels,-2.28211594
1932-07-01,US,Detrended,-0.19
1932-07-01,US,Levels,-8.092252607
1932-07-01,ZA,Detrended,-0.07
1932-07-01,ZA,Levels,-3.448718128
1932-10-01,AU,Detrended,-0.01
1932-10-01,AU,Levels,-4.639514238
1932-10-01,BE,Detrended,-0.34
1932-10-01,BE,Levels,-7.191334837
1932-10-01,CA,Detrended,-0.16
1932-10-01,CA,Levels,-7.03969151
1932-10-01,CH,Detrended,-0.16
1932-10-01,CH,Levels,-6.231800816
1932-10-01,CL,Detrended,-0.02
1932-10-01,GB,Detrended,-0.05
1932-10-01,GB,Levels,-2.735454202
1932-10-01,NZ,Detrended,-0.14
1932-10-01,NZ,Levels,-6.28059356
1932-10-01,SE,Detrended,-0.03
1932-10-01,SE,Levels,-2.056889878
1932-10-01,US,Detrended,-0.21
1932-10-01,US,Levels,-7.323726122
1932-10-01,ZA,Detrended,-0.06
1932-10-01,ZA,Levels,-3.141540724
1933-01-01,AU,Detrended,-0.07
1933-01-01,AU,Levels,-3.841299473
1933-01-01,BE,Detrended,-0.28
1933-01-01,BE,Levels,-6.611981356
1933-01-01,CA,Detrended,-0.13
1933-01-01,CA,Levels,-6.157135706
1933-01-01,CH,Detrended,-0.14
1933-01-01,CH,Levels,-5.874455605
1933-01-01,CL,Detrended,-0.02
1933-01-01,GB,Detrended,-0.05
1933-01-01,GB,Levels,-2.418883804
1933-01-01,NZ,Detrended,-0.08
1933-01-01,NZ,Levels,-5.539689671
1933-01-01,SE,Detrended,-0.05
1933-01-01,SE,Levels,-1.797635278
1933-01-01,US,Detrended,-0.15
1933-01-01,US,Levels,-6.271436467
1933-01-01,ZA,Detrended,-0.08
1933-01-01,ZA,Levels,-2.737304007
1933-04-01,AU,Detrended,0.02
1933-04-01,AU,Levels,-3.031636969
1933-04-01,BE,Detrended,-0.28
1933-04-01,BE,Levels,-6.04174881
1933-04-01,CA,Detrended,-0.08
1933-04-01,CA,Levels,-5.152289636
1933-04-01,CH,Detrended,-0.1
1933-04-01,CH,Levels,-5.377081054
1933-04-01,CL,Detrended,-0.02
1933-04-01,GB,Detrended,-0.06
1933-04-01,GB,Levels,-2.047774112
1933-04-01,NZ,Detrended,-0.05
1933-04-01,NZ,Levels,-4.606327037
1933-04-01,SE,Detrended,-0.03
1933-04-01,SE,Levels,-1.485948815
1933-04-01,US,Detrended,-0.14
1933-04-01,US,Levels,-4.993559097
1933-04-01,ZA,Detrended,-0.02
1933-04-01,ZA,Levels,-2.247454456
1933-07-01,AU,Detrended,0.08
1933-07-01,AU,Levels,-2.237467494
1933-07-01,BE,Detrended,-0.27
1933-07-01,BE,Levels,-5.530717018
1933-07-01,CA,Detrended,-0.08
1933-07-01,CA,Levels,-4.09150517
1933-07-01,CH,Detrended,-0.13
1933-07-01,CH,Levels,-4.780663621
1933-07-01,CL,Detrended,0.08
1933-07-01,GB,Detrended,-0.01
1933-07-01,GB,Levels,-1.643738231
1933-07-01,NZ,Detrended,-0.01
1933-07-01,NZ,Levels,-3.548932683
1933-07-01,SE,Detrended,-0.02
1933-07-01,SE,Levels,-1.117708951
1933-07-01,US,Detrended,-0.11
1933-07-01,US,Levels,-3.584619438
1933-07-01,ZA,Detrended,-0.01
1933-07-01,ZA,Levels,-1.719533911
1933-10-01,AU,Detrended,0.02
1933-10-01,AU,Levels,-1.497082394
1933-10-01,BE,Detrended,-0.26
1933-10-01,BE,Levels,-5.079321904
1933-10-01,CA,Detrended,-0.04
1933-10-01,CA,Levels,-3.038568075
1933-10-01,CH,Detrended,-0.08
1933-10-01,CH,Levels,-4.130489764
1933-10-01,CL,Detrended,0.03
1933-10-01,GB,Detrended,-0.04
1933-10-01,GB,Levels,-1.243480048
1933-10-01,NZ,Detrended,-0.03
1933-10-01,NZ,Levels,-2.441114327
1933-10-01,SE,Detrended,-0.05
1933-10-01,SE,Levels,-0.706192797
1933-10-01,US,Detrended,-0.08
1933-10-01,US,Levels,-2.169205243
1933-10-01,ZA,Detrended,0.01
1933-10-01,ZA,Levels,-1.210752721
1934-01-01,AU,Detrended,0
1934-01-01,AU,Levels,-0.826398343
1934-01-01,BE,Detrended,-0.22
1934-01-01,BE,Levels,-4.646744083
1934-01-01,CA,Detrended,0.01
1934-01-01,CA,Levels,-2.047880578
1934-01-01,CH,Detrended,-0.05
1934-01-01,CH,Levels,-3.468785707
1934-01-01,CL,Detrended,0.61
1934-01-01,GB,Detrended,-0.08
1934-01-01,GB,Levels,-0.865880915
1934-01-01,NZ,Detrended,-0.03
1934-01-01,NZ,Levels,-1.351411343
1934-01-01,SE,Detrended,-0.03
1934-01-01,SE,Levels,-0.272855258
1934-01-01,US,Detrended,0.01
1934-01-01,US,Levels,-0.860695409
1934-01-01,ZA,Detrended,0.01
1934-01-01,ZA,Levels,-0.78555677
1934-04-01,AU,Detrended,-0.04
1934-04-01,AU,Levels,-0.226361188
1934-04-01,BE,Detrended,-0.22
1934-04-01,BE,Levels,-4.170994093
1934-04-01,CA,Detrended,0.03
1934-04-01,CA,Levels,-1.170856493
1934-04-01,CH,Detrended,-0.02
1934-04-01,CH,Levels,-2.826486951
1934-04-01,CL,Detrended,-0.31
1934-04-01,GB,Detrended,-0.03
1934-04-01,GB,Levels,-0.521318386
1934-04-01,NZ,Detrended,0.08
1934-04-01,NZ,Levels,-0.3313835
1934-04-01,SE,Detrended,-0.04
1934-04-01,SE,Levels,0.148302801
1934-04-01,US,Detrended,0.02
1934-04-01,US,Levels,0.249261486
1934-04-01,ZA,Detrended,0.04
1934-04-01,ZA,Levels,-0.487936852
1934-07-01,AU,Detrended,0.05
1934-07-01,AU,Levels,0.310347205
1934-07-01,BE,Detrended,-0.23
1934-07-01,BE,Levels,-3.591451714
1934-07-01,CA,Detrended,-0.01
1934-07-01,CA,Levels,-0.429041155
1934-07-01,CH,Detrended,-0.04
1934-07-01,CH,Levels,-2.215654582
1934-07-01,CL,Detrended,-0.33
1934-07-01,GB,Detrended,-0.01
1934-07-01,GB,Levels,-0.212989243
1934-07-01,NZ,Detrended,0.07
1934-07-01,NZ,Levels,0.589651045
1934-07-01,SE,Detrended,-0.03
1934-07-01,SE,Levels,0.532675751
1934-07-01,US,Detrended,0.03
1934-07-01,US,Levels,1.119642414
1934-07-01,ZA,Detrended,0.03
1934-07-01,ZA,Levels,-0.311432721
1934-10-01,AU,Detrended,0.02
1934-10-01,AU,Levels,0.793308582
1934-10-01,BE,Detrended,-0.27
1934-10-01,BE,Levels,-2.865663238
1934-10-01,CA,Detrended,0.01
1934-10-01,CA,Levels,0.18650796
1934-10-01,CH,Detrended,-0.04
1934-10-01,CH,Levels,-1.630020018
1934-10-01,CL,Detrended,-0.72
1934-10-01,GB,Detrended,-0.01
1934-10-01,GB,Levels,0.062110205
1934-10-01,NZ,Detrended,0.1
1934-10-01,NZ,Levels,1.405775807
1934-10-01,SE,Detrended,0
1934-10-01,SE,Levels,0.867508298
1934-10-01,US,Detrended,0.05
1934-10-01,US,Levels,1.762341558
1934-10-01,ZA,Detrended,0.03
1934-10-01,ZA,Levels,-0.219662077
1935-01-01,AU,Detrended,0.01
1935-01-01,AU,Levels,1.229001219
1935-01-01,BE,Detrended,-0.3
1935-01-01,BE,Levels,-1.972272426
1935-01-01,CA,Detrended,0.03
1935-01-01,CA,Levels,0.693718595
1935-01-01,CH,Detrended,-0.02
1935-01-01,CH,Levels,-1.056694741
1935-01-01,CL,Detrended,-0.38
1935-01-01,GB,Detrended,0
1935-01-01,GB,Levels,0.305164571
1935-01-01,NZ,Detrended,0.13
1935-01-01,NZ,Levels,2.119014405
1935-01-01,SE,Detrended,0.05
1935-01-01,SE,Levels,1.141297354
1935-01-01,US,Detrended,0.13
1935-01-01,US,Levels,2.200841671
1935-01-01,ZA,Detrended,0.1
1935-01-01,ZA,Levels,-0.156433171
1935-04-01,AU,Detrended,0
1935-04-01,AU,Levels,1.615970304
1935-04-01,BE,Detrended,-0.25
1935-04-01,BE,Levels,-0.92234357
1935-04-01,CA,Detrended,0.02
1935-04-01,CA,Levels,1.122737843
1935-04-01,CH,Detrended,-0.02
1935-04-01,CH,Levels,-0.485021762
1935-04-01,CL,Detrended,-0.31
1935-04-01,GB,Detrended,0.02
1935-04-01,GB,Levels,0.521233125
1935-04-01,NZ,Detrended,0.08
1935-04-01,NZ,Levels,2.729831577
1935-04-01,SE,Detrended,0.03
1935-04-01,SE,Levels,1.353864795
1935-04-01,US,Detrended,0.09
1935-04-01,US,Levels,2.461203995
1935-04-01,ZA,Detrended,0.05
1935-04-01,ZA,Levels,-0.079644878
1935-07-01,AU,Detrended,0.01
1935-07-01,AU,Levels,1.940471014
1935-07-01,BE,Detrended,-0.21
1935-07-01,BE,Levels,0.212390923
1935-07-01,CA,Detrended,-0.03
1935-07-01,CA,Levels,1.492209374
1935-07-01,CH,Detrended,-0.03
1935-07-01,CH,Levels,0.082497176
1935-07-01,CL,Detrended,-0.56
1935-07-01,GB,Detrended,-0.06
1935-07-01,GB,Levels,0.707356213
1935-07-01,NZ,Detrended,0.06
1935-07-01,NZ,Levels,3.24490079
1935-07-01,SE,Detrended,-0.01
1935-07-01,SE,Levels,1.506864587
1935-07-01,US,Detrended,-0.08
1935-07-01,US,Levels,2.577632401
1935-07-01,ZA,Detrended,0.01
1935-07-01,ZA,Levels,0.029937386
1935-10-01,AU,Detrended,0.01
1935-10-01,AU,Levels,2.172598822
1935-10-01,BE,Detrended,-0.19
1935-10-01,BE,Levels,1.336126406
1935-10-01,CA,Detrended,0.03
1935-10-01,CA,Levels,1.80498324
1935-10-01,CH,Detrended,-0.05
1935-10-01,CH,Levels,0.626596524
1935-10-01,CL,Detrended,-0.08
1935-10-01,GB,Detrended,-0.01
1935-10-01,GB,Levels,0.866647139
1935-10-01,NZ,Detrended,0.04
1935-10-01,NZ,Levels,3.671915298
1935-10-01,SE,Detrended,0.03
1935-10-01,SE,Levels,1.608148937
1935-10-01,US,Detrended,-0.02
1935-10-01,US,Levels,2.592244037
1935-10-01,ZA,Detrended,-0.08
1935-10-01,ZA,Levels,0.192344653
1936-01-01,AU,Detrended,0.01
1936-01-01,AU,Levels,2.306523062
1936-01-01,BE,Detrended,-0.17
1936-01-01,BE,Levels,2.356725386
1936-01-01,CA,Detrended,-0.05
1936-01-01,CA,Levels,2.053617059
1936-01-01,CH,Detrended,-0.03
1936-01-01,CH,Levels,1.125120997
1936-01-01,CL,Detrended,0.12
1936-01-01,GB,Detrended,-0.01
1936-01-01,GB,Levels,1.000014897
1936-01-01,NZ,Detrended,0
1936-01-01,NZ,Levels,4.024488801
1936-01-01,SE,Detrended,0
1936-01-01,SE,Levels,1.670109294
1936-01-01,US,Detrended,-0.04
1936-01-01,US,Levels,2.538756122
1936-01-01,ZA,Detrended,-0.11
1936-01-01,ZA,Levels,0.411021335
1936-04-01,AU,Detrended,0.01
1936-04-01,AU,Levels,2.358165648
1936-04-01,BE,Detrended,-0.13
1936-04-01,BE,Levels,3.209390622
1936-04-01,CA,Detrended,-0.03
1936-04-01,CA,Levels,2.235766798
1936-04-01,CH,Detrended,-0.01
1936-04-01,CH,Levels,1.556371885
1936-04-01,CL,Detrended,0.07
1936-04-01,GB,Detrended,-0.01
1936-04-01,GB,Levels,1.116502021
1936-04-01,NZ,Detrended,-0.01
1936-04-01,NZ,Levels,4.33503837
1936-04-01,SE,Detrended,0
1936-04-01,SE,Levels,1.708663507
1936-04-01,US,Detrended,-0.02
1936-04-01,US,Levels,2.447259424
1936-04-01,ZA,Detrended,-0.06
1936-04-01,ZA,Levels,0.679344772
1936-07-01,AU,Detrended,0.01
1936-07-01,AU,Levels,2.363861834
1936-07-01,BE,Detrended,-0.12
1936-07-01,BE,Levels,3.885988686
1936-07-01,CA,Detrended,0
1936-07-01,CA,Levels,2.356330042
1936-07-01,CH,Detrended,0
1936-07-01,CH,Levels,1.903611712
1936-07-01,CL,Detrended,-0.24
1936-07-01,GB,Detrended,-0.05
1936-07-01,GB,Levels,1.239022008
1936-07-01,NZ,Detrended,0.04
1936-07-01,NZ,Levels,4.612696356
1936-07-01,SE,Detrended,-0.03
1936-07-01,SE,Levels,1.749172181
1936-07-01,US,Detrended,-0.03
1936-07-01,US,Levels,2.329792216
1936-07-01,ZA,Detrended,-0.05
1936-07-01,ZA,Levels,0.986582092
1936-10-01,AU,Detrended,0.01
1936-10-01,AU,Levels,2.379843787
1936-10-01,BE,Detrended,-0.11
1936-10-01,BE,Levels,4.40395949
1936-10-01,CA,Detrended,0
1936-10-01,CA,Levels,2.41173568
1936-10-01,CH,Detrended,0
1936-10-01,CH,Levels,2.159009226
1936-10-01,CL,Detrended,-0.41
1936-10-01,GB,Detrended,-0.02
1936-10-01,GB,Levels,1.387196999
1936-10-01,NZ,Detrended,0.04
1936-10-01,NZ,Levels,4.848410684
1936-10-01,SE,Detrended,-0.01
1936-10-01,SE,Levels,1.812812544
1936-10-01,US,Detrended,-0.01
1936-10-01,US,Levels,2.171522345
1936-10-01,ZA,Detrended,0.02
1936-10-01,ZA,Levels,1.315206973
1937-01-01,AU,Detrended,0.01
1937-01-01,AU,Levels,2.438705056
1937-01-01,BE,Detrended,-0.04
1937-01-01,BE,Levels,4.771930423
1937-01-01,CA,Detrended,0.02
1937-01-01,CA,Levels,2.397934012
1937-01-01,CH,Detrended,0.05
1937-01-01,CH,Levels,2.309173968
1937-01-01,CL,Detrended,-0.05
1937-01-01,GB,Detrended,0.01
1937-01-01,GB,Levels,1.564179237
1937-01-01,NZ,Detrended,0
1937-01-01,NZ,Levels,5.025222325
1937-01-01,SE,Detrended,0.01
1937-01-01,SE,Levels,1.903270099
1937-01-01,US,Detrended,-0.05
1937-01-01,US,Levels,1.953784505
1937-01-01,ZA,Detrended,0.05
1937-01-01,ZA,Levels,1.637827274
1937-04-01,AU,Detrended,0.01
1937-04-01,AU,Levels,2.54924075
1937-04-01,BE,Detrended,-0.04
1937-04-01,BE,Levels,4.976815882
1937-04-01,CA,Detrended,0.02
1937-04-01,CA,Levels,2.304899465
1937-04-01,CH,Detrended,0.07
1937-04-01,CH,Levels,2.335576278
1937-04-01,CL,Detrended,0.3
1937-04-01,GB,Detrended,-0.01
1937-04-01,GB,Levels,1.76029457
1937-04-01,NZ,Detrended,0.02
1937-04-01,NZ,Levels,5.110458561
1937-04-01,SE,Detrended,-0.01
1937-04-01,SE,Levels,2.012512499
1937-04-01,US,Detrended,-0.02
1937-04-01,US,Levels,1.653159315
1937-04-01,ZA,Detrended,-0.03
1937-04-01,ZA,Levels,1.930593909
1937-07-01,AU,Detrended,-0.07
1937-07-01,AU,Levels,2.695858931
1937-07-01,BE,Detrended,-0.06
1937-07-01,BE,Levels,5.003933498
1937-07-01,CA,Detrended,0.01
1937-07-01,CA,Levels,2.125654163
1937-07-01,CH,Detrended,0.01
1937-07-01,CH,Levels,2.241076447
1937-07-01,CL,Detrended,-0.26
1937-07-01,GB,Detrended,-0.02
1937-07-01,GB,Levels,1.961586003
1937-07-01,NZ,Detrended,0.03
1937-07-01,NZ,Levels,5.090203473
1937-07-01,SE,Detrended,-0.01
1937-07-01,SE,Levels,2.132583014
1937-07-01,US,Detrended,0.02
1937-07-01,US,Levels,1.253347821
1937-07-01,ZA,Detrended,0.04
1937-07-01,ZA,Levels,2.178322203
1937-10-01,AU,Detrended,-0.04
1937-10-01,AU,Levels,2.837475252
1937-10-01,BE,Detrended,-0.09
1937-10-01,BE,Levels,4.859058914
1937-10-01,CA,Detrended,-0.02
1937-10-01,CA,Levels,1.871267057
1937-10-01,CH,Detrended,0
1937-10-01,CH,Levels,2.058321099
1937-10-01,CL,Detrended,-0.34
1937-10-01,GB,Detrended,-0.01
1937-10-01,GB,Levels,2.16849876
1937-10-01,NZ,Detrended,-0.01
1937-10-01,NZ,Levels,4.973025863
1937-10-01,SE,Detrended,0.01
1937-10-01,SE,Levels,2.267246998
1937-10-01,US,Detrended,0
1937-10-01,US,Levels,0.767642359
1937-10-01,ZA,Detrended,0.05
1937-10-01,ZA,Levels,2.346521546
1938-01-01,AU,Detrended,-0.03
1938-01-01,AU,Levels,2.947713324
1938-01-01,BE,Detrended,-0.06
1938-01-01,BE,Levels,4.592246184
1938-01-01,CA,Detrended,-0.01
1938-01-01,CA,Levels,1.567586654
1938-01-01,CH,Detrended,0.02
1938-01-01,CH,Levels,1.849228546
1938-01-01,CL,Detrended,-0.23
1938-01-01,GB,Detrended,-0.01
1938-01-01,GB,Levels,2.404021817
1938-01-01,NZ,Detrended,0.08
1938-01-01,NZ,Levels,4.782111546
1938-01-01,SE,Detrended,0
1938-01-01,SE,Levels,2.44381587
1938-01-01,US,Detrended,-0.01
1938-01-01,US,Levels,0.237380694
1938-01-01,ZA,Detrended,0.06
1938-01-01,ZA,Levels,2.412260921
1938-04-01,AU,Detrended,-0.02
1938-04-01,AU,Levels,3.01348856
1938-04-01,BE,Detrended,-0.05
1938-04-01,BE,Levels,4.284658739
1938-04-01,CA,Detrended,0.04
1938-04-01,CA,Levels,1.261748723
1938-04-01,CH,Detrended,0.01
1938-04-01,CH,Levels,1.699621476
1938-04-01,CL,Detrended,-0.11
1938-04-01,GB,Detrended,0.04
1938-04-01,GB,Levels,2.719636723
1938-04-01,NZ,Detrended,0.03
1938-04-01,NZ,Levels,4.563403559
1938-04-01,SE,Detrended,0.02
1938-04-01,SE,Levels,2.711514667
1938-04-01,US,Detrended,-0.01
1938-04-01,US,Levels,-0.268061609
1938-04-01,ZA,Detrended,0.01
1938-04-01,ZA,Levels,2.370130123
1938-07-01,AU,Detrended,0.05
1938-07-01,AU,Levels,3.033905786
1938-07-01,BE,Detrended,-0.06
1938-07-01,BE,Levels,4.040424646
1938-07-01,CA,Detrended,-0.02
1938-07-01,CA,Levels,1.002757084
1938-07-01,CH,Detrended,0.01
1938-07-01,CH,Levels,1.691728162
1938-07-01,CL,Detrended,-0.07
1938-07-01,GB,Detrended,0.02
1938-07-01,GB,Levels,3.173632927
1938-07-01,NZ,Detrended,0
1938-07-01,NZ,Levels,4.365161417
1938-07-01,SE,Detrended,0.04
1938-07-01,SE,Levels,3.120130323
1938-07-01,US,Detrended,-0.07
1938-07-01,US,Levels,-0.681666148
1938-07-01,ZA,Detrended,0.06
1938-07-01,ZA,Levels,2.23931927
1938-10-01,AU,Detrended,0.05
1938-10-01,AU,Levels,3.019601493
1938-10-01,BE,Detrended,-0.08
1938-10-01,BE,Levels,3.965264353
1938-10-01,CA,Detrended,-0.05
1938-10-01,CA,Levels,0.844541983
1938-10-01,CH,Detrended,-0.02
1938-10-01,CH,Levels,1.889565537
1938-10-01,CL,Detrended,-0.07
1938-10-01,GB,Detrended,-0.02
1938-10-01,GB,Levels,3.839620789
1938-10-01,NZ,Detrended,0
1938-10-01,NZ,Levels,4.22486144
1938-10-01,SE,Detrended,0.02
1938-10-01,SE,Levels,3.710853184
1938-10-01,US,Detrended,-0.05
1938-10-01,US,Levels,-0.949953682
1938-10-01,ZA,Detrended,0.01
1938-10-01,ZA,Levels,2.06404011
1939-01-01,AU,Detrended,0.05
1939-01-01,AU,Levels,2.990873008
1939-01-01,BE,Detrended,-0.11
1939-01-01,BE,Levels,4.138863438
1939-01-01,CA,Detrended,-0.07
1939-01-01,CA,Levels,0.844107009
1939-01-01,CH,Detrended,-0.09
1939-01-01,CH,Levels,2.338775661
1939-01-01,CL,Detrended,-0.07
1939-01-01,GB,Detrended,-0.03
1939-01-01,GB,Levels,4.77409662
1939-01-01,NZ,Detrended,-0.05
1939-01-01,NZ,Levels,4.163269699
1939-01-01,SE,Detrended,-0.02
1939-01-01,SE,Levels,4.505942256
1939-01-01,US,Detrended,-0.09
1939-01-01,US,Levels,-1.042434567
1939-01-01,ZA,Detrended,-0.01
1939-01-01,ZA,Levels,1.906543643
1939-04-01,AU,Detrended,0.05
1939-04-01,AU,Levels,2.977821534
1939-04-01,BE,Detrended,-0.13
1939-04-01,BE,Levels,4.617434785
1939-04-01,CA,Detrended,-0.05
1939-04-01,CA,Levels,1.024369299
1939-04-01,CH,Detrended,-0.07
1939-04-01,CH,Levels,3.061026843
1939-04-01,CL,Detrended,-0.66
1939-04-01,GB,Detrended,-0.04
1939-04-01,GB,Levels,5.973255031
1939-04-01,NZ,Detrended,-0.07
1939-04-01,NZ,Levels,4.165228645
1939-04-01,SE,Detrended,-0.04
1939-04-01,SE,Levels,5.502743165
1939-04-01,US,Detrended,-0.12
1939-04-01,US,Levels,-0.9535717
1939-04-01,ZA,Detrended,0.02
1939-04-01,ZA,Levels,1.824341446
1939-07-01,AU,Detrended,-0.07
1939-07-01,AU,Levels,3.020639437
1939-07-01,BE,Detrended,-0.16
1939-07-01,BE,Levels,5.413788528
1939-07-01,CA,Detrended,-0.07
1939-07-01,CA,Levels,1.382599848
1939-07-01,CH,Detrended,-0.04
1939-07-01,CH,Levels,4.045619661
1939-07-01,CL,Detrended,-0.39
1939-07-01,GB,Detrended,-0.05
1939-07-01,GB,Levels,7.377388213
1939-07-01,NZ,Detrended,-0.04
1939-07-01,NZ,Levels,4.201507691
1939-07-01,SE,Detrended,-0.03
1939-07-01,SE,Levels,6.671834833
1939-07-01,US,Detrended,-0.12
1939-07-01,US,Levels,-0.681554771
1939-07-01,ZA,Detrended,-0.03
1939-07-01,ZA,Levels,1.855879663
1939-10-01,AU,Detrended,-0.04
1939-10-01,AU,Levels,3.16974076
1939-10-01,BE,Detrended,-0.09
1939-10-01,BE,Levels,6.485484398
1939-10-01,CA,Detrended,-0.08
1939-10-01,CA,Levels,1.888620882
1939-10-01,CH,Detrended,-0.02
1939-10-01,CH,Levels,5.253196111
