date,regime,rolling_average,cpi_q_yoy,country
2004-04-01,0,1.4041359741726425,1.8620395218505115,DE
2004-07-01,0,1.4568046511220278,1.7721518055223484,DE
2004-10-01,0,1.5040286069585107,1.981449932272672,DE
2005-01-01,0,1.5090416378545677,1.6324825440207302,DE
2005-04-01,0,1.5157051298730395,1.1632740925634266,DE
2005-07-01,0,1.535865263089513,1.7412938077741913,DE
2005-10-01,0,1.5337605262244733,1.6535762931112252,DE
2006-01-01,0,1.525143051724478,1.6474465195901455,DE
2006-04-01,0,1.4951595841016818,1.9712527202970787,DE
2006-07-01,0,1.4652393320793897,1.426242791213106,DE
2006-10-01,0,1.4469364841947685,1.3013412706283756,DE
2007-01-01,0,1.440021450583151,1.8233382225410821,DE
2007-04-01,0,1.4737225339081361,2.0136931043057693,DE
2007-07-01,0,1.5256724585071912,2.290076668376728,DE
2007-10-01,0,1.621963900137612,3.0911286186984244,DE
2008-01-01,0,1.711629341307761,2.9048946961546473,DE
2008-04-01,0,1.8153737581770315,2.84247896902603,DE
2008-07-01,0,1.9215203552408788,3.1029065413797685,DE
2008-10-01,0,1.943569073586012,1.6355139304780941,DE
2009-01-01,0,1.9334323485555636,0.8120649213069209,DE
2009-04-01,0,1.8556854797926725,0.307102146592686,DE
2009-07-01,0,1.7556492899593998,-0.22857199114310056,DE
2009-10-01,0,1.6776495746891542,0.4214556268677505,DE
2010-01-01,0,1.6401374609203798,0.8822402686452513,DE
2010-04-01,0,1.6393790440069147,1.1481057542941153,DE
2010-07-01,0,1.6057698682413037,1.0691102924619722,DE
2010-10-01,0,1.5917671496060148,1.3735219204054516,DE
2011-01-01,0,1.6006495666661524,1.8250948607928974,DE
2011-04-01,0,1.6004599835608702,1.9674610581914331,DE
2011-07-01,0,1.6405947736411908,2.2289385928195182,DE
2011-10-01,0,1.6865551763899878,2.220549325604315,DE
2012-01-01,0,1.7018109842771445,2.128454380284217,DE
2012-04-01,0,1.6938906907022802,1.855287232808478,DE
2012-07-01,0,1.6791651295267793,1.9955654448667204,DE
2012-10-01,0,1.6221786516610295,1.9513990613834187,DE
2013-01-01,0,1.5537163461527381,1.5356485859888247,DE
2013-04-01,0,1.488095141996244,1.5300548858961482,DE
2013-07-01,0,1.4144715793977247,1.630435289409382,DE
2013-10-01,0,1.4013127221702437,1.372336785928474,DE
2014-01-01,0,1.4219266250478824,1.2243429788596938,DE
2014-04-01,0,1.460392821238998,1.0764260704150042,DE
2014-07-01,0,1.5146021333143411,0.8556142503637565,DE
2014-10-01,0,1.5202482720237076,0.53437840105508,DE
2015-01-01,0,1.4779149894071342,0.03557461631378267,DE
2015-04-01,0,1.4702079752765909,0.9939654716832447,DE
2015-07-01,0,1.4538680628956535,0.7423120448432297,DE
2015-10-01,0,1.4082252708792784,0.46066608007795384,DE
2016-01-01,0,1.331195266934816,0.28449478190364363,DE
2016-04-01,0,1.239852077335798,0.14059726621107327,DE
2016-07-01,0,1.1529665498905584,0.4912280439147265,DE
2016-10-01,0,1.0895581398163001,0.9523811241191504,DE
2017-01-01,0,1.062922664071786,1.5957448653939332,DE
2017-04-01,0,1.040358375568835,1.4040014627494601,DE
2017-07-01,0,1.0191415648497446,1.5712292304849163,DE
2017-10-01,0,0.9931998354788762,1.432564473966047,DE
2018-01-01,0,0.9827350269239588,1.3263524148904748,DE
2018-04-01,0,0.994498107327404,1.7653164939650523,DE
2018-07-01,0,1.0092293454721901,1.9250600523051054,DE
2018-10-01,0,1.040509183374597,1.9979335439766155,DE
2019-01-01,0,1.0481862998036107,1.3778853074399633,DE
2019-04-01,0,1.0776983403590834,1.666666881524459,DE
2019-07-01,0,1.1057439309349504,1.416526061881096,DE
2019-10-01,0,1.1398152703689701,1.215805189735475,DE
2020-01-01,0,1.2382743693095843,2.004756595126067,DE
2020-04-01,0,1.2287232979116425,0.8029440437244073,DE
2020-07-01,0,1.1650030994177736,-0.5320919250341505,DE
2020-10-01,0,1.1369647927787425,-0.10010005270266742,DE
2021-01-01,0,1.197690095679746,1.4990008399237142,DE
2021-04-01,0,1.3001856291618115,2.1905079358523816,DE
2021-07-01,0,1.4695393270678532,3.8783020020355607,DE
2021-10-01,0,1.6573912041763692,4.709418666289467,DE
2022-01-01,0,1.8171838875009498,4.791598531885555,DE
2022-04-01,1,2.0798841113241746,6.658005939213951,DE
2022-07-01,1,2.3714545993213916,7.4026389904292555,DE
2022-10-01,1,2.728853492394207,8.580542335422358,DE
2023-01-01,1,3.0743742470516393,8.236767508039122,DE
2023-04-01,1,3.3134531118654813,6.546893790241892,DE
2023-07-01,1,3.4973919020301985,5.603835855599448,DE
2023-10-01,1,3.5752273156150887,3.5546418156744197,DE
2024-01-01,0,3.6322011101710694,2.5173611985595645,DE
2024-04-01,0,3.663186147604663,2.28636763019634,DE
2024-07-01,0,3.688841103372499,1.929625177237826,DE
2024-10-01,0,3.7429444563316685,2.297872248918864,DE
2025-01-01,0,3.7556053046993902,2.2579735624804975,DE
1945-04-01,0,8.266298859528112,1.2203924903011476,DK
1945-07-01,0,6.9761159863862945,1.2142904764130824,DK
1945-10-01,0,5.479415427284379,0.6365003633378441,DK
1946-01-01,0,4.078597024773609,0.0,DK
1946-04-01,0,3.051023656377335,-1.2056784806659282,DK
1946-07-01,0,2.068707452680184,-1.1997223620275776,DK
1946-10-01,0,1.4792607118399586,0.0,DK
1947-01-01,0,1.1479626383861847,0.6424064857861067,DK
1947-04-01,0,1.0716219971390877,3.0150816659629154,DK
1947-07-01,0,1.1272428493637725,3.571431308283368,DK
1947-10-01,0,1.1496231035887035,2.8812315651523646,DK
1948-01-01,0,1.138646229818721,2.9077960220960763,DK
1948-04-01,0,1.03848824078479,1.7421615812345026,DK
1948-07-01,0,1.1833151942543048,2.8965390693902915,DK
1948-10-01,0,1.2706373829505142,2.3224136569633735,DK
1949-01-01,0,1.4429324920689017,3.445902182367755,DK
1949-04-01,0,1.554462491594421,2.8082138933693157,DK
1949-07-01,0,1.4635533297532903,0.0,DK
1949-10-01,0,1.402709386184124,0.0,DK
1950-01-01,0,1.3982454818908225,1.0659497198518109,DK
1950-04-01,0,1.5037816179071424,3.3311152106275443,DK
1950-07-01,0,1.6944077935368334,5.026813989006906,DK
1950-10-01,1,2.079805157838846,8.344447649378095,DK
1951-01-01,1,2.600570090092826,10.415298645079595,DK
1951-04-01,1,3.2217823554118503,11.21856682571456,DK
1951-07-01,1,3.945457424522729,13.273779020190002,DK
1951-10-01,1,4.487663351689427,10.844118543333959,DK
1952-01-01,1,4.825692097105561,7.402981394108776,DK
1952-04-01,1,4.8923294871607705,4.34782946706711,DK
1952-07-01,1,4.877138175769589,3.2676050804597345,DK
1952-10-01,0,4.84980836157028,2.3346352811661752,DK
1953-01-01,0,4.796136108851687,1.8343509677242409,DK
1953-04-01,0,4.753472209333897,0.8888835908786863,DK
1953-07-01,0,4.586823236102458,-0.4364403952384799,DK
1953-10-01,0,4.448975359741605,-0.4345438702536786,DK
1954-01-01,0,4.233012384079666,-0.8733573308710274,DK
1954-04-01,0,4.117381740244424,0.49560101666445977,DK
1954-07-01,0,4.163956529073587,0.9314957765832688,DK
1954-10-01,0,4.232150798091894,1.3638853803661366,DK
1955-01-01,0,4.338544921722966,3.193832192473267,DK
1955-04-01,0,4.374728595301511,4.05478868219844,DK
1955-07-01,0,4.348686529004851,4.50597266307371,DK
1955-10-01,0,4.246318487914382,6.29708682756871,DK
1956-01-01,0,4.080409620109089,7.097121288973729,DK
1956-04-01,0,3.8486021289205183,6.582417001943153,DK
1956-07-01,0,3.4628356275025283,5.5584489918302005,DK
1956-10-01,0,3.1256928869579967,4.101263732443328,DK
1957-01-01,0,2.9573374283599208,4.035872222147252,DK
1957-04-01,0,2.831348654828305,1.8280539964347975,DK
1957-07-01,0,2.8697396808420352,4.0354256007343325,DK
1957-10-01,0,2.896490787756114,2.8696574194477575,DK
1958-01-01,0,2.8885855666555815,1.6762465457135889,DK
1958-04-01,0,2.994554063677901,3.008253531325078,DK
1958-07-01,0,2.999820285681664,-0.33111595516321923,DK
1958-10-01,0,3.0617361278128348,0.8037729723697318,DK
1959-01-01,0,3.180769229183186,1.5073046965359937,DK
1959-04-01,0,3.2313544131767626,1.5073046965359937,DK
1959-07-01,0,3.2654627381957915,1.6136622769638453,DK
1959-10-01,0,3.3121843913215883,2.2983184428820858,DK
1960-01-01,0,3.2313787781313925,1.5777199286693522,DK
1960-04-01,0,3.0936044652905275,1.2993024253811214,DK
1960-07-01,0,2.9407017162322715,1.4479176819085948,DK
1960-10-01,0,2.65794240028169,0.6419005085570806,DK
1961-01-01,0,2.3533377552786163,1.0050283889122547,DK
1961-04-01,0,2.163932753056854,2.794316957507914,DK
1961-07-01,1,2.1162130750365735,4.604055431424592,DK
1961-10-01,1,2.18222097969183,5.421421825548456,DK
1962-01-01,1,2.326424802194471,6.919948672200071,DK
1962-04-01,1,2.6004409268951756,7.308376490448887,DK
1962-07-01,1,2.69576495577303,5.941906178291423,DK
1962-10-01,1,3.016845387009124,9.291266044169632,DK
1963-01-01,1,3.3623897224883335,8.587133255297786,DK
1963-04-01,1,3.6148009550865012,8.05647818328843,DK
1963-07-01,1,3.9387929603413987,6.148724149934726,DK
1963-10-01,1,3.995480837581751,1.9375305171767998,DK
1964-01-01,1,4.001923331371018,1.6361545723213133,DK
1964-04-01,1,4.028402810169388,2.036894272503398,DK
1964-07-01,1,4.145371840640344,3.9530428863829625,DK
1964-10-01,1,4.276770659697895,4.926294824033106,DK
1965-01-01,1,4.4681031432921605,5.404369600554659,DK
1965-04-01,1,4.676207922559468,5.46139801072727,DK
1965-07-01,1,5.029263456739782,8.509028365514881,DK
1965-10-01,1,5.3982774101697,8.022179577155452,DK
1966-01-01,1,5.749844290998777,8.036366005493779,DK
1966-04-01,1,6.024414091724578,8.285712972023962,DK
1966-07-01,1,6.089145635254733,5.898686302027656,DK
1966-10-01,1,6.1260830063252225,6.160169246958258,DK
1967-01-01,1,6.061135576199896,5.621000069693527,DK
1967-04-01,1,5.938130834564797,4.848281657746911,DK
1967-07-01,1,6.199685408048326,11.172997647962024,DK
1967-10-01,1,6.276707986176239,10.831717606727874,DK
1968-01-01,1,6.366790266769775,10.388778867168513,DK
1968-04-01,1,6.569502758390534,12.110728015703609,DK
1968-07-01,1,6.534686870912428,5.452406400372611,DK
1968-10-01,1,6.666140639355554,4.566605886039321,DK
1969-01-01,1,6.790741778700699,4.128177359224217,DK
1969-04-01,1,6.805339282482549,2.328844348140402,DK
1969-07-01,1,6.761404041314442,3.0743380630207984,DK
1969-10-01,1,6.7362297306557455,4.4228086108591524,DK
1970-01-01,1,6.733546739054527,5.350709768530337,DK
1970-04-01,1,6.748384568959663,5.7581546088299795,DK
1970-07-01,1,6.702542640726629,7.592189800854188,DK
1970-10-01,1,6.666377809657694,7.2988829557767865,DK
1971-01-01,1,6.5658753210528875,6.0263162333975995,DK
1971-04-01,1,6.488639469373576,6.740995938437733,DK
1971-07-01,1,6.45580207700834,5.241938454722961,DK
1971-10-01,1,6.4221233964959765,5.486595636710989,DK
1972-01-01,1,6.4612519452295825,6.403571044365641,DK
1972-04-01,1,6.538245052437281,6.388143801900892,DK
1972-07-01,1,6.3040684800769675,6.489466200755745,DK
1972-10-01,1,6.110800001647751,6.966348038143533,DK
1973-01-01,1,5.9680813018283745,7.534404870780986,DK
1973-04-01,1,5.792910295502194,8.607307889180028,DK
1973-07-01,1,5.999264512675014,9.579490743829,DK
1973-10-01,1,6.3407909921070615,11.397135474680265,DK
1974-01-01,1,6.830694532111683,13.926248159316646,DK
1974-04-01,1,7.444754736757908,14.610048441064883,DK
1974-07-01,1,8.09957469571844,16.17073724223146,DK
1974-10-01,1,8.690206118926266,16.23543707501569,DK
1975-01-01,1,9.09434776425206,13.433542675046173,DK
1975-04-01,1,9.398337552249831,11.837950368785455,DK
1975-07-01,1,9.474819080045457,9.121820356766674,DK
1975-10-01,1,9.341287533555178,4.628252025971191,DK
1976-01-01,1,9.355862624695693,6.317818056207902,DK
1976-04-01,1,9.420475542327138,8.03325429106665,DK
1976-07-01,1,9.573641119484794,8.305249997876096,DK
1976-10-01,1,9.940599967931158,12.825772605638242,DK
1977-01-01,1,10.167552162795406,10.942614941650586,DK
1977-04-01,1,10.351393894213304,10.064978430258886,DK
1977-07-01,1,10.579777061557792,11.057129547645484,DK
1977-10-01,1,10.852470911752949,12.420225042046674,DK
1978-01-01,1,11.103992509473244,12.564836825186877,DK
1978-04-01,1,11.220518702389109,10.93783174749734,DK
1978-07-01,1,11.219106271909379,9.551242134234394,DK
1978-10-01,1,11.011937025130509,7.253750539102866,DK
1979-01-01,1,10.661076261928827,6.909032895283018,DK
1979-04-01,1,10.324106215340457,7.87064750929749,DK
1979-07-01,1,10.113150076000611,11.951614455434555,DK
1979-10-01,1,9.884086660169704,11.654168758397532,DK
1980-01-01,1,9.881290177171866,13.377613015089441,DK
1980-04-01,1,9.980215765378585,13.816462132919805,DK
1980-07-01,1,10.094808797500066,11.413680999196284,DK
1980-10-01,1,10.398695314484101,10.7059823656519,DK
1981-01-01,1,10.622264927612543,10.789210318776732,DK
1981-04-01,1,10.826809801448789,12.12415176779158,DK
1981-07-01,1,11.001169918557661,11.79245234005355,DK
1981-10-01,1,10.96580176801427,12.118409594770396,DK
1982-01-01,1,11.000276088551,11.632101352385238,DK
1982-04-01,1,10.977130914523466,9.60207494970815,DK
1982-07-01,1,10.905287044717364,9.620252151523445,DK
1982-10-01,1,10.77519985585786,9.818481264856604,DK
1983-01-01,1,10.56699031247394,8.400645957508512,DK
1983-04-01,1,10.391053759905864,7.419100696135805,DK
1983-07-01,1,10.213722646874398,6.004619873605033,DK
1983-10-01,1,10.132778175052039,5.634861102655697,DK
1984-01-01,1,10.104018043667008,6.333830267582385,DK
1984-04-01,1,10.044798654675272,6.6862597294627735,DK
1984-07-01,1,9.770384236052735,6.4633260829838335,DK
1984-10-01,1,9.482839376017994,5.903271557702716,DK
1985-01-01,1,9.094267086622304,5.60616722717564,DK
1985-04-01,1,8.67203903019757,5.371901004425128,DK
1985-07-01,1,8.312814699622145,4.2291943876877625,DK
1985-10-01,1,7.952129442567046,3.4922772245499223,DK
1986-01-01,1,7.5254758300168145,2.25613806777214,DK
1986-04-01,1,7.118614653514998,3.986928237755216,DK
1986-07-01,1,6.738416161859819,4.188482506949964,DK
1986-10-01,1,6.353131637126448,4.412719100102991,DK
1987-01-01,1,6.018119685000212,4.931862309860513,DK
1987-04-01,1,5.698292496846161,3.205531186627142,DK
1987-07-01,1,5.412003504156322,3.894472297726659,DK
1987-10-01,1,5.116853201761248,3.915475216955122,DK
1988-01-01,1,4.931823990712627,4.700061736536099,DK
1988-04-01,1,4.789248955287917,4.567599987641602,DK
1988-07-01,1,4.703649166228993,4.292624092426545,DK
1988-10-01,1,4.649178805380634,4.545453885688522,DK
1989-01-01,1,4.559894248981421,4.5481391395981285,DK
1989-04-01,1,4.467281925719582,4.834013264225989,DK
1989-07-01,1,4.387593867759376,4.869564923779723,DK
1989-10-01,1,4.335565361359352,4.862701429702221,DK
1990-01-01,1,4.224748538831605,3.389830776620717,DK
1990-04-01,0,4.07559794493857,2.3888891265644308,DK
1990-07-01,0,3.9940442582560136,2.5981206540366175,DK
1990-10-01,0,3.9312688879387174,2.2367698182039986,DK
1991-01-01,0,3.938680567882316,2.4043716666441117,DK
1991-04-01,0,3.8749825402566396,2.712967685241696,DK
1991-07-01,0,3.7813989181414245,2.316810064645658,DK
1991-10-01,0,3.670154639507229,2.187833527419092,DK
1992-01-01,0,3.5436255548035254,2.4012806157864386,DK
1992-04-01,0,3.504849274059815,2.4300055717529245,DK
1992-07-01,0,3.4154442314553277,2.106371445636923,DK
1992-10-01,0,3.2953884749340814,1.5143600865301865,DK
1993-01-01,0,3.122917932744548,1.2506508927454307,DK
1993-04-01,0,2.9435322712589063,0.9798867579287718,DK
1993-07-01,0,2.7882099959373186,1.1861785859947904,DK
1993-10-01,0,2.632953782564602,1.440329618234193,DK
1994-01-01,0,2.498187108970573,1.8528056677175497,DK
1994-04-01,0,2.3535242131799294,1.9407553484131146,DK
1994-07-01,0,2.2145311872704747,2.08970440559062,DK
1994-10-01,0,2.077886957992828,2.1298168441493015,DK
1995-01-01,0,2.0220891769461113,2.273875155686378,DK
1995-04-01,0,2.01787519526915,2.3046094930252004,DK
1995-07-01,0,1.9803306253245325,1.847229255144267,DK
1995-10-01,0,1.9628317784801255,1.8867928813158574,DK
1996-01-01,0,1.9364867342159406,1.8774707813604241,DK
1996-04-01,0,1.901230123486751,2.007835470657904,DK
1996-07-01,0,1.9030366790779987,2.352941176470602,DK
1996-10-01,0,1.9130406845587054,2.3879136370332343,DK
1997-01-01,0,1.8996691887827388,2.1338507002671037,DK
1997-04-01,0,1.881385412489085,2.0643300458798475,DK
1997-07-01,0,1.8957986502868263,2.394636201591749,DK
1997-10-01,0,1.927172549006092,2.141838060915502,DK
1998-01-01,0,1.969103423350933,2.0892683796422507,DK
1998-04-01,0,2.0188861260984856,1.975540812879828,DK
1998-07-01,0,2.036752134685281,1.5434987577306991,DK
1998-10-01,0,2.048612601185307,1.6775389482347025,DK
1999-01-01,0,2.0559723277848176,2.000000199707763,DK
1999-04-01,0,2.071941955848533,2.2601479096874266,DK
1999-07-01,0,2.1010357327602267,2.671579943824498,DK
1999-10-01,0,2.1434908128826917,2.9789184465985885,DK
2000-01-01,0,2.1871157723553933,3.1463743451404236,DK
2000-04-01,0,2.232011600388769,3.2025260536927114,DK
2000-07-01,0,2.276482780940076,2.736652866170397,DK
2000-10-01,0,2.313429292075196,2.625723104018274,DK
2001-01-01,0,2.3411296016266747,2.43147697238999,DK
2001-04-01,0,2.369671389927077,2.5786712366659525,DK
2001-07-01,0,2.374295087006945,2.4454151180679506,DK
2001-10-01,0,2.356807477213916,2.038161441172659,DK
2002-01-01,0,2.375276770847522,2.503236572939227,DK
2002-04-01,0,2.3849703373457407,2.2582013758442265,DK
2002-07-01,0,2.380328026068872,2.301789976054369,DK
2002-10-01,0,2.4049828476895962,2.634934493329988,DK
2003-01-01,0,2.43736153517038,2.7368421292579326,DK
2003-04-01,0,2.453167866387469,2.2916674372216006,DK
2003-07-01,0,2.4676595984086305,1.8333333981539246,DK
2003-10-01,0,2.4562464149116634,1.44927527829537,DK
2004-01-01,0,2.4033775772936714,0.9426234473479234,DK
2004-04-01,0,2.3453599816753377,1.0997959973207516,DK
2004-07-01,0,2.2711099445974114,1.1865792022659694,DK
2004-10-01,0,2.1915517788468173,1.3877551315867098,DK
2005-01-01,0,2.09513438706344,1.2180265094728693,DK
2005-04-01,0,2.0196172657915676,1.6921836282552727,DK
2005-07-01,0,1.9960074226251023,2.2644560028410865,DK
2005-10-01,0,1.9693911325861002,2.0933973032382314,DK
2006-01-01,0,1.952109317265456,2.085840665977101,DK
2006-04-01,0,1.9242058687408048,2.020602266172933,DK
2006-07-01,0,1.8968342826885856,1.8979833970235616,DK
2006-10-01,0,1.8797054174868912,1.6955841371387725,DK
2007-01-01,0,1.8488461426224443,1.8860510756502968,DK
2007-04-01,0,1.8155477250828866,1.5922330250530692,DK
2007-07-01,0,1.7567252133225786,1.125339740848208,DK
2007-10-01,0,1.733547695186043,2.1713841305992743,DK
2008-01-01,0,1.7490387743681002,3.046663712899078,DK
2008-04-01,0,1.8102963840737138,3.5168196313338784,DK
2008-07-01,0,1.9277624884890265,4.182655486460174,DK
2008-10-01,0,2.001408790856972,2.9222013256542834,DK
2009-01-01,0,2.042226725482829,1.7589821398650507,DK
2009-04-01,0,2.0481675081156,1.2186116499761868,DK
2009-07-01,0,2.0385623070357597,0.9944751806691521,DK
2009-10-01,0,2.031858900247463,1.2536869958207797,DK
2010-01-01,0,2.075775511835789,2.0963587412393903,DK
2010-04-01,0,2.100615410846366,2.1889816084668112,DK
2010-07-01,0,2.1059192342156297,2.370532470226361,DK
2010-10-01,0,2.130528325175993,2.5855791224455027,DK
2011-01-01,0,2.1613227496128973,2.7017291547151823,DK
2011-04-01,0,2.212024181377868,3.034630901472335,DK
2011-07-01,0,2.252500854723329,2.7075168639328018,DK
2011-10-01,0,2.2972921079069075,2.591409200810335,DK
2012-01-01,0,2.3380298999549085,2.700806916610321,DK
2012-04-01,0,2.367565851697313,2.1829520599011554,DK
2012-07-01,0,2.4344344757536973,2.4627122219758935,DK
2012-10-01,0,2.4383220172711892,2.2491349609491174,DK
2013-01-01,0,2.3440489581836355,1.1612025311479979,DK
2013-04-01,0,2.210595221933025,0.847744906321668,DK
2013-07-01,0,2.026851744372602,0.5077859352517144,DK
2013-10-01,0,1.9128905854852476,0.6429781479071917,DK
2014-01-01,0,1.8553263337770065,0.6076971057002334,DK
2014-04-01,0,1.824658036120437,0.6052456968447917,DK
2014-07-01,0,1.8035634616176455,0.5725836906133264,DK
2014-10-01,0,1.7644164339458412,0.4707464423846952,DK
2015-01-01,0,1.6730213104623748,0.26845627157006113,DK
2015-04-01,0,1.5936524556104026,0.6016045114273672,DK
2015-07-01,0,1.50526648458028,0.602813049623907,DK
2015-10-01,0,1.3927211151850138,0.33467173454018173,DK
2016-01-01,0,1.2726949042939162,0.301204936893229,DK
2016-04-01,0,1.1276078593809324,0.1328900032126601,DK
2016-07-01,0,1.0005542460851402,0.1664445980169571,DK
2016-10-01,0,0.8909971516497228,0.4002673121019873,DK
2017-01-01,0,0.8043385293215366,0.9676344700465966,DK
2017-04-01,0,0.7366640472355479,0.8294624181813814,DK
2017-07-01,0,0.689965815445962,1.528747586184176,DK
2017-10-01,0,0.6406319584718612,1.2624578214671,DK
2018-01-01,0,0.6123140774159319,0.5948449100294129,DK
2018-04-01,0,0.6192851775557473,0.9871669091179758,DK
2018-07-01,0,0.63808573527387,0.8837970896141689,DK
2018-10-01,0,0.6453069373631415,0.7874021896926209,DK
2019-01-01,0,0.6740547789735973,1.1826539379093504,DK
2019-04-01,0,0.6812639876654225,0.7494298706812952,DK
2019-07-01,0,0.673724992245397,0.4218037822128151,DK
2019-10-01,0,0.6843673404309392,0.6835934060955395,DK
2020-01-01,0,0.7017886745199475,0.6168829533502285,DK
2020-04-01,0,0.6765596798109043,0.09702461724649947,DK
2020-07-01,0,0.6722671594188012,0.5169626417818485,DK
2020-10-01,0,0.678165320553793,0.4526349572400168,DK
2021-01-01,0,0.6986004036589721,0.7099065989968123,DK
2021-04-01,0,0.774346843381607,1.6478187976653569,DK
2021-07-01,0,0.8608494406359057,1.8964965431029324,DK
2021-10-01,0,0.998544481774567,3.1541681348752126,DK
2022-01-01,0,1.1920724171587493,4.838193177730243,DK
2022-04-01,0,1.5225001344658593,7.438016764323585,DK
2022-07-01,0,1.9066305754816582,9.211356406500148,DK
2022-10-01,0,2.305286150413005,9.23556932009404,DK
2023-01-01,0,2.6422920704732125,7.3349633112335555,DK
2023-04-01,0,2.770448517835018,3.550295856354091,DK
2023-07-01,0,2.8331332943554495,2.1374926200228073,DK
2023-10-01,0,2.816613790101545,0.45701210461452924,DK
2024-01-01,0,2.8058865479091493,0.9681090940614201,DK
2024-04-01,0,2.8469864956905075,1.5714288263084741,DK
2024-07-01,0,2.8881135034045435,1.2443439364935305,DK
2024-10-01,0,2.9392338247507697,1.7059998330200665,DK
2025-01-01,0,2.9929920525860334,1.6920475100554944,DK
2001-01-01,0,5.4498307864950295,-0.19326623161767253,DZ
2001-04-01,0,4.599756982458323,4.666351728007423,DZ
2001-07-01,0,4.031437095331819,5.6475388069429755,DZ
2001-10-01,0,3.59676827655539,6.921227863046053,DZ
2002-01-01,0,3.276350089147086,3.8032228099969867,DZ
2002-04-01,0,3.1280210161036512,0.9281525487645492,DZ
2002-07-01,0,2.9965889188669226,1.7218441958595676,DZ
2002-10-01,0,2.7268082477945663,-0.7108478275944297,DZ
2003-01-01,0,2.5117202401652383,0.6899697375442493,DZ
2003-04-01,0,2.454716658699351,4.1207907290105705,DZ
2003-07-01,0,2.5199500173022704,6.1473316275757695,DZ
2003-10-01,0,2.589209590343072,6.099789008982781,DZ
2004-01-01,0,2.74407148198598,6.471840942510454,DZ
2004-04-01,0,2.807029275183509,4.743365654697218,DZ
2004-07-01,0,2.808721945313527,2.4482545239991715,DZ
2004-10-01,0,2.8597790251911803,2.351363725554334,DZ
2005-01-01,0,2.8956187118687104,2.8302572738305942,DZ
2005-04-01,0,3.0180503714809683,2.205110487236217,DZ
2005-07-01,0,3.0661199245998745,0.42764510125119504,DZ
2005-10-01,0,3.0703557081913693,0.08717145822938477,DZ
2006-01-01,0,3.091140537454355,0.22243035364204466,DZ
2006-04-01,0,2.944449419422722,1.7325293673747577,DZ
2006-07-01,0,2.8189477835000964,3.1375060884904604,DZ
2006-10-01,0,2.682441605561353,4.191104304271187,DZ
2007-01-01,0,2.6380309920855725,2.9150105404813775,DZ
2007-04-01,0,2.6950304870641073,2.0681424483352417,DZ
2007-07-01,1,2.851957754488277,4.860389544342958,DZ
2007-10-01,1,3.1300017024173887,4.850031130987809,DZ
2008-01-01,1,3.3482627971978607,5.055191633153688,DZ
2008-04-01,1,3.4271343258259166,5.698221301571693,DZ
2008-07-01,1,3.3175948509924753,3.956542130906926,DZ
2008-10-01,1,3.2495280751505717,4.738453492144723,DZ
2009-01-01,1,3.2140236770114696,5.761752979728407,DZ
2009-04-01,1,3.214859469519581,4.760081504859448,DZ
2009-07-01,1,3.4186526188710396,6.524117511028349,DZ
2009-10-01,1,3.5963460883364298,5.9052331148621295,DZ
2010-01-01,1,3.6706773542980473,4.316882593062954,DZ
2010-04-01,1,3.806868195317128,4.928927307617825,DZ
2010-07-01,1,3.958456135562225,3.4594039061531356,DZ
2010-10-01,1,4.103599644571148,2.9900416384078365,DZ
2011-01-01,1,4.267259943239621,3.4956363270115087,DZ
2011-04-01,1,4.38224862422824,4.0323029871471405,DZ
2011-07-01,1,4.493213417547216,5.356801954869983,DZ
2011-10-01,1,4.543528236161593,5.197400676558717,DZ
2012-01-01,1,4.84808701563327,9.006186129914928,DZ
2012-04-01,1,5.221665556712839,9.539713269926619,DZ
2012-07-01,1,5.3803354826740755,8.033788063567693,DZ
2012-10-01,1,5.58715692236783,8.98645992486291,DZ
2013-01-01,1,5.626878552277217,5.849624231341433,DZ
2013-04-01,0,5.525157865849897,3.6638075730252684,DZ
2013-07-01,0,5.476570297762544,2.984790769159873,DZ
2013-10-01,0,5.271772918385655,0.6425059046069492,DZ
2014-01-01,0,5.0185883152362285,0.6980609167398732,DZ
2014-04-01,0,4.867015520350513,1.7286256071451511,DZ
2014-07-01,0,4.70724438499566,3.3286948039312536,DZ
2014-10-01,0,4.708028358293204,5.9209125808130425,DZ
2015-01-01,0,4.754517415818939,5.246663743577629,DZ
2015-04-01,0,4.777303097702348,5.384640945286012,DZ
2015-07-01,0,4.842269414464689,4.758730241399967,DZ
2015-10-01,0,4.882347576754724,3.7916048842085326,DZ
2016-01-01,0,4.949860562182733,4.845896035571684,DZ
2016-04-01,0,5.108361669619454,7.202325135881549,DZ
2016-07-01,0,5.189234369171817,6.9742559459172515,DZ
2016-10-01,0,5.2566239577260845,6.545192447644066,DZ
2017-01-01,0,5.183718461259205,7.548076200577336,DZ
2017-04-01,0,4.965817412008629,5.181692284915118,DZ
2017-07-01,0,4.778243740492309,4.282314633241291,DZ
2017-10-01,0,4.600276747806326,5.427120071143232,DZ
2018-01-01,0,4.479385020281889,3.4317896808526926,DZ
2018-04-01,0,4.554676323322467,5.169633633836845,DZ
2018-07-01,0,4.643131539918301,4.753895101076533,DZ
2018-10-01,0,4.797436132757523,3.7285977613913834,DZ
2019-01-01,0,4.898594775210658,2.7212337658025776,DZ
2019-04-01,0,4.876129260611517,1.2793153151623438,DZ
2019-07-01,0,4.812176015505503,2.0496299018109676,DZ
